"lookback","minDrop","TP","SL","score","return_pct","win_rate","max_dd","trades"
8,15.7,2.6,13.6,0.333572225656063,75.3571491043894,88.3720930232558,-48.4457977797069,43
4,17.2,5.1,18.7,0.352576911183761,173.734726460802,91.6666666666667,-46.8967456690051,24
1,16.4,11.5,7.3,0.37077032927303,163.879393758597,71.4285714285714,-28.193035226748,14
9,17,16.2,18.6,0.301274949811837,201.156513056795,70.3703703703704,-55.489846735825,27
9,20,5.6,14.9,0.457958147680804,344.830256122718,95.6521739130435,-23.856238969138,23
4,9.7,3.3,9.8,0.283368018955027,-3.38729734154953,73.5042735042735,-60.1206489706213,117
1,10.8,4.6,5.2,0.280441360481686,6.25316740172611,57.7777777777778,-46.9639653265961,45
9,18,5,7.6,0.346809247272441,190.942519906152,84.375,-47.4690591860429,32
10,7.1,7.4,6.3,0.329967245784176,430.616993270643,52.4296675191816,-75.0189713165794,391
8,18.2,9.6,7.5,0.424044220911229,336.067428225602,76,-25.1493053897932,25
3,11,3.7,12.8,0.232603536538605,-35.7769418383621,73.134328358209,-70.5282901090551,67
10,18.6,0.9,6.1,0.357642870429291,137.780139647899,94.8717948717949,-46.8967456690051,39
8,20,5.7,19,0.504195232638845,382.666707829452,100,-12.3484848484849,20
4,8.8,3.7,2.7,0.243089185724248,30.3479480016687,50.7692307692308,-69.4494970962476,195
4,19.7,7,9.9,0.465363252958301,166.691886414325,100,-10.1508916323731,10
1,15.7,19.8,7,0.379925685421448,234.052697765692,60,-23.856238969138,15
10,9.1,6.5,1.9,0.268094866378537,10.898709850902,35.0609756097561,-59.0040720635447,328
10,19.5,7.3,12.1,0.435258576366252,295.657671785115,90.4761904761905,-25.5289895813779,21
7,14.1,7.5,15.3,0.304487877861208,210.677017877035,78.2608695652174,-61.5789798733703,46
10,17.6,15.9,19.8,0.443334985838673,747.390696765869,83.3333333333333,-46.8967456690051,24
3,8,0,20,0.350939933567759,188.195421438891,81.5533980582524,-59.0096132835522,206
2,20,3.4,6.8,0.43246911336879,76.3794836153374,90,-10.6968606609375,10
8,19.3,12.9,7.8,0.33215952499373,209.522358940964,65,-41.8050597968803,20
9,6.3,1,10.9,0.608114690889491,1473.43126869604,89.5434462444772,-63.8060356141709,679
2,18.6,0,19.1,0.442709611065634,99.4921196272119,92.3076923076923,-10.5627551020408,13
2,18.2,7.4,13,0.487220597057022,278.892085718196,100,-10.5627551020408,14
2,6.5,0,10.7,0.464103602066166,420.122434737004,78.169014084507,-37.6778183483396,284
8,19.5,15.1,18.3,0.301580260920832,123.03883858653,70.5882352941177,-49.021537031336,17
8,20,1.3,2.5,0.448521961132213,142.670321472404,84,-9.38623224427316,25
3,19.2,12.5,11.5,0.372865848105163,122.727077009831,77.7777777777778,-26.9638974744245,9
4,18.9,14.8,15.9,0.346240267252639,132.097408093552,75,-35.7859247599631,12
4,17,0,15.9,0.315858191048069,26.5703120903165,85.1851851851852,-47.5610016731664,27
10,16.6,6.4,5.6,0.32006138101089,151.169990863381,66.6666666666667,-46.8967456690052,45
8,13.2,7.8,7.6,0.30233510123909,100.094693354795,60,-48.6644107687554,65
5,12.7,2.9,9.6,0.329824341568086,48.2905129315539,80.5970149253731,-46.8967456690051,67
6,9.5,4.8,0,0.220025727841613,-3.48507767553456,23.7154150197628,-64.8166497697897,253
2,14.2,14.3,7.6,0.317712683358497,210.98729893075,62.962962962963,-46.8967456690051,27
2,16.5,12.9,16.2,0.299190887149454,58.423374585736,73.3333333333333,-46.8967456690051,15
8,20,16.5,16.8,0.290366024800455,65.5049966561618,64.7058823529412,-46.3664087517181,17
3,18.4,11.8,14.5,0.414120389651058,305.319412605522,86.6666666666667,-30.0673404496577,15
9,18.2,4.3,6,0.35751207432725,209.22953490774,87.8787878787879,-46.8967456690051,33
7,5.9,8.1,0,0.217088938589642,33.3453822177595,12.1666666666667,-69.0544100698516,1200
4,7.1,0.4,4.7,0.415316682089863,120.907123845428,81.712962962963,-43.0053482155862,432
1,18.2,11.4,19.1,0.38151371047754,129.902213850998,88.8888888888889,-30.0673404496577,9
2,18.6,15.5,13.3,0.366466637901381,149.156395414809,75,-30.0673404496577,12
5,15.4,3.8,17.2,0.333612950483472,98.9184151579801,86.4864864864865,-48.1119688753952,37
10,11.9,1,5.1,0.32704638839572,22.6243808258646,77.5147928994083,-52.7660631673492,169
10,13.4,1.7,6.6,0.368183462544368,190.575340253496,84.3137254901961,-47.6960705427885,102
9,9.6,0,12.8,0.385842252415859,167.574650807747,80.1302931596091,-50.7079006028749,307
5,20,5.2,11.1,0.475914733645026,185.737937756056,100,-8.51528384279478,13
10,15.5,10.6,19.8,0.305467738983391,143.580545911711,76.4705882352941,-54.7458003692948,34
4,4.7,11.1,0,0.260245513956914,235.466065777636,9.70496894409938,-65.5652770997366,1288
4,18.5,13.8,18.9,0.486955850484481,647.40484351919,93.75,-30.0673404496577,16
6,20,8.8,12.4,0.449933390193823,280.4879083819,93.3333333333333,-19.9731166819853,15
2,11,5.2,3.7,0.248057778653887,-7.18555560819186,49.1803278688525,-54.4901871731502,61
8,20,16.4,14.7,0.298098926520314,80.5313996580114,64.7058823529412,-44.6903590252093,17
4,20,11.8,0.6,0.352000161606652,87.5831698281546,45.4545454545455,-16.1765836986704,11
9,9.1,14.2,10.7,0.177439505961932,-44.6025600329407,46.5116279069767,-80.3628528502022,129
7,19.9,14.5,16.1,0.326412008389133,90.7441666125201,68.75,-37.6823138670403,16
9,17.9,4.7,20,0.349707728146813,145.423299479813,90.625,-46.8967456690052,32
1,11.4,0,8.1,0.288037587858689,9.94890531222274,75.6756756756757,-52.5601804208386,37
5,18.7,18.7,14.2,0.310191445636028,100.384265748151,62.5,-40.542574066213,16
2,17,6.2,17.8,0.344404677275921,129.460642036738,94.1176470588235,-46.8967456690051,17
6,20,8.9,14.3,0.441440679915031,270.015764114508,93.3333333333333,-22.1756914522059,15
10,19.6,14.7,8.4,0.293601905339061,92.9999074859864,55,-42.6662525944714,20
6,9.9,2.2,20,0.360566961404387,201.090286290797,91.4728682170543,-56.5425586371803,129
5,18.5,5.8,12.2,0.532065353985742,531.437387400442,100,-12.3484848484849,22
8,18.6,2.3,13.4,0.515637415938255,351.913586958271,100,-8.51528384279477,31
10,13.1,6,12.8,0.246741070594286,-2.29766056185981,68.1159420289855,-65.5174609542161,69
1,20,6.2,13.8,0.445561356168417,82.2265995609667,100,-10.4956268221574,6
6,17.3,5.4,6.8,0.340628443045583,175.816006820374,82.1428571428571,-46.8967456690051,28
4,20,18.3,9.6,0.381435020821481,159.267515960248,77.7777777777778,-26.2999329060102,9
4,19.8,5,13.6,0.465518529388796,140.294403424101,100,-8.51528384279478,10
1,18.9,9,11.5,0.454856605900055,128.415165617803,100,-10.4956268221574,7
6,15.9,10.3,7.8,0.304816801637561,116.077907122442,64.5161290322581,-46.8967456690051,31
8,10.2,2.8,14.3,0.340615111240119,83.4067956624276,84.7222222222222,-53.8271484374838,144
1,14.3,11.5,13.6,0.360825168024592,215.625140120639,75,-37.6160123240402,20
4,17.7,12.6,7,0.302234044886915,120.617102546299,66.6666666666667,-46.8967456690051,18
3,12.7,19.5,16.1,0.244893898484768,75.9297588882054,56.25,-60.4775764541904,32
8,5.5,3.1,2.2,0.213394880582453,-62.1727368217931,46.8827930174564,-81.9127387719363,1203
4,11.3,1.3,19.9,0.292985310810446,17.5055612641681,91.1111111111111,-64.7555072620988,90
10,7,3.8,6.8,0.364651249846306,339.582882537887,67.8936605316973,-66.1047199360197,489
8,18.8,0,17.8,0.459992846862901,164.485198582475,80.6451612903226,-6.14035087719297,31
6,20,12.4,10.7,0.400728470742418,239.237998163533,78.5714285714286,-26.2999329060102,14
3,16.5,10.9,17.5,0.311404354369001,78.9706737430765,77.7777777777778,-46.8967456690051,18
2,12.5,5.5,10.3,0.289926538477947,17.4962829502903,69.0476190476191,-49.7326415055243,42
10,17.5,4.1,18.7,0.346628043852533,180.870084243803,90,-50.8504493043451,40
9,19.2,5.2,8.8,0.491568311725359,397.086306885464,95.8333333333333,-16.0507069806187,24
3,8.6,7.4,9.8,0.306696945883267,219.199422869917,63.0769230769231,-61.4610353678866,130
5,20,11.8,3.1,0.348161481544124,95.430869280282,50,-20.4455276673386,12
2,14.7,20,1.3,0.239834687176418,65.3832555236859,30.7692307692308,-47.861080846552,26
9,20,7.4,0.6,0.419816535201951,257.414390914489,59.2592592592593,-13.7959020550265,27
8,7.6,0.1,16.4,0.416011877284176,260.040250149111,95.1859956236324,-57.8581203927041,457
3,19.6,11.8,13.6,0.358741094412109,95.9802727467503,77.7777777777778,-30.0673404496576,9
4,20,13.2,3,0.339407550165076,53.3935923844351,44.4444444444444,-17.289987710263,9
2,11.3,1.8,9.2,0.31833838544412,44.5272044908831,83.8709677419355,-51.6176674490672,62
4,16.6,17,20,0.369224697477568,375.301415053251,80,-46.8967456690051,20
1,20,20,12,0.336560801073893,36.1333058291373,66.6666666666667,-27.3968808964226,6
6,16.1,6.2,15.9,0.374876399102409,300.327419215154,88.2352941176471,-46.8967456690051,34
5,11.7,1.7,13.4,0.365201005150694,234.106786603294,91.4893617021277,-54.2163525217511,94
7,14.5,0.4,8.3,0.337308592651468,36.7817476598764,86.7647058823529,-46.8967456690051,68
8,18.3,1.7,3.4,0.462474575409263,235.303227353583,88.2352941176471,-13.7959020550265,34
3,16.4,6.9,7.5,0.326454653670987,116.475217508957,81.8181818181818,-46.8967456690051,22
8,7.8,0,13.8,0.482282553703321,692.926924662397,76.9083969465649,-52.6022960519191,524
8,20,9.2,6.8,0.473854503289462,380.528612049313,85,-14.8337755514706,20
1,16.3,13.4,13,0.380024956741015,187.008601660974,78.5714285714286,-30.0673404496577,14
10,3.5,8.4,8.3,0.17423198117984,-87.0690674509361,50.4655493482309,-95.2646369004459,537
10,18,3.4,18.8,0.352707813152753,148.193300563407,91.4285714285714,-46.8967456690051,35
1,16.3,6.1,8.3,0.460617293646038,189.500960516257,92.8571428571429,-10.4956268221574,14
2,14.1,6.8,13.6,0.338932744432563,158.662368719017,82.7586206896552,-46.8967456690051,29
5,9.5,6.8,17.4,0.294565718791991,129.448876271608,75.2688172043011,-63.2855195161048,93
7,7.2,3.1,7.1,0.335563060792354,82.6835734953581,70.9273182957394,-61.8619605525369,399
7,11.8,0.7,6.2,0.315896747555224,16.431259383376,82.3529411764706,-56.2999366156474,136
6,19.3,8,1.7,0.457738449798091,307.604691473356,69.5652173913043,-8.65245945687774,23
4,17.6,4.8,5.6,0.306551821318708,79.9506860829952,80.9523809523809,-50.7269173598606,21
10,10.1,0,10.6,0.376837650883429,135.997530096181,76.8965517241379,-49.3778879832408,290
10,14.8,17.9,11.9,0.216343771561518,20.1546715689557,47.5,-63.3856153075258,40
7,15.6,0,11.8,0.327439817383862,67.5627505010119,80.7692307692308,-47.3102788716019,52
4,18.3,17.9,17.8,0.475932526583982,638.247488516417,87.5,-30.0673404496577,16
1,18.6,7.7,2.6,0.385764306944301,54.231502376182,62.5,-10.6298330357143,8
2,4.6,0,7.6,0.259842383099371,23.1489380167697,69.9771689497717,-83.096726389435,876
10,20,7.2,14.5,0.399501823803726,225.799304577374,90,-32.8342435983999,20
2,15.3,6.5,19.3,0.353683298163656,185.765865638764,91.304347826087,-46.8967456690051,23
6,16.8,6.9,17.7,0.320755506441648,73.5708839605979,81.4814814814815,-46.8967456690051,27
9,19.5,10.4,10.5,0.382510738806393,189.332692019782,75,-28.8099418440552,20
4,19.4,3.4,11.1,0.471110223903874,127.489736575975,100,-6.14035087719297,11
7,18.1,0,16.7,0.456674191498021,185.630440426505,80.6451612903226,-8.51528384279478,31
4,12.9,2.1,20,0.3517545142977,111.174836001755,92.9824561403509,-48.4932708564987,57
3,5.1,0.7,14,0.401149445603219,468.378307683474,91.875,-73.6570499266021,640
6,16.8,11.5,7,0.277379736434872,48.6437666390024,55.5555555555556,-46.8967456690051,27
2,17.1,5.2,16.7,0.341697702228221,114.421891771739,94.1176470588235,-46.8967456690052,17
7,17.8,5.8,12.3,0.379532880105942,302.666053981095,92.8571428571429,-46.8967456690051,28
1,17.8,15.4,14.6,0.335965240817918,73.9883885381228,70,-32.721352473262,10
6,4.8,4.4,15.6,0.253982793624955,-53.2832079014197,76.6917293233083,-83.7795815716477,399
4,12.8,6.9,13.5,0.356075211253398,252.438431378713,77.5510204081633,-46.8967456690051,49
7,20,11.8,16.9,0.346652105548271,123.270294676559,75,-36.0121824978365,16
8,7.4,6.7,11.9,0.253804437297822,96.584790295809,66.3934426229508,-80.4244952163055,244
8,20,17.1,18.1,0.313269687534234,143.727959556239,70.5882352941177,-46.3664087517181,17
6,17.1,13.7,18.2,0.302235618691026,81.1048444140056,69.5652173913043,-46.8967456690051,23
10,18.4,7.7,5.2,0.320087272582922,129.952120637106,73.3333333333333,-46.8967456690051,30
1,18.5,2.5,11.7,0.459299586691761,75.4361316644939,100,-6.14035087719298,8
6,20,8,7.8,0.499774736796557,338.124972014662,100,-10.1508916323731,15
5,20,14.6,12.6,0.364861446738136,140.238666730115,75,-30.0673404496577,12
1,13.6,4.2,14.6,0.322326273877719,55.6609863342351,86.3636363636364,-46.8967456690051,22
9,10.8,0,14.8,0.341423348380703,96.3648271497557,80.6122448979592,-55.6135626177306,196
7,19.9,5.5,7.4,0.487991974794623,324.619622589074,95,-11.7667456821359,20
10,17.4,3.3,20,0.355933348762877,153.575672323365,92.1052631578947,-46.8967456690051,38
9,11.9,3.4,8.7,0.290058700495897,57.199533584667,75,-61.5662465921366,108
1,17.1,3.8,0.8,0.44039487272531,98.9535852854224,75,-2.41242690058478,12
9,9.6,2,8.2,0.376726874481864,265.564343631093,81.4049586776859,-56.9879637729273,242
4,7.4,3.9,6,0.339598330063055,148.914421546973,65.9176029962547,-55.9277811672078,267
4,19.4,8,13.7,0.474834204591421,215.020864093128,100,-10.1508916323731,11
9,20,6.6,16.6,0.536240077992179,554.630298547312,100,-12.3484848484848,22
10,19.8,6.5,10.3,0.528688020326955,512.674422629404,100,-12.3484848484849,22
10,7.8,15.5,7.8,0.189727240627732,12.2208965072907,38.785046728972,-81.264595009559,214
4,7,6.7,10.4,0.444429440127773,826.541954067473,66.5178571428571,-59.6526816847123,224
9,16.8,7.7,10.7,0.35032361682321,230.185860637376,80,-46.8967456690051,35
7,7.8,2.5,13.8,0.328188464841048,68.7172530328618,83.8129496402878,-64.4222417226546,278
3,13.6,14.3,19.4,0.382226152866143,567.893944463934,80,-55.7936283375412,30
3,11.9,15.5,10.6,0.293855435206327,145.765110304781,55.8139534883721,-49.6301358342007,43
6,19,5,2.9,0.441153059426227,191.461296250507,73.9130434782609,-9.38623224427313,23
1,14.3,11.4,7.8,0.357594842906595,195.935190768119,65,-32.5113904022215,20
2,20,17.6,9,0.325314263601351,40.0595206771149,55.5555555555556,-26.7432611512876,9
6,3.2,6.4,1.7,0.122256749835738,-99.2014112110411,25.9154929577465,-99.5867451942981,2130
7,15.7,2.8,16.1,0.324392244564661,76.4778101699976,89.4736842105263,-51.4687858655244,38
8,20,7.3,5.4,0.466025202459761,319.333957232506,85.7142857142857,-14.3130722960993,21
1,16.8,2,15.7,0.450207779652663,103.771094448351,100,-11.9305084745763,12
5,20,9.7,16.3,0.418997100972452,195.048982187901,91.6666666666667,-23.6440746323529,12
6,15.2,9.3,19.9,0.378083093428467,348.76549961147,84.8484848484848,-46.8967456690051,33
8,9,0.5,6.6,0.384288397310661,132.239099902723,86.5443425076453,-53.2489536778076,327
6,18.7,2.8,18.3,0.496616073602096,242.795528485092,100,-6.66666666666667,21
1,19.4,17.8,18.1,0.338183046471092,44.5191895660291,71.4285714285714,-30.0673404496577,7
1,17.7,16.6,11,0.369606336503272,142.502607015138,72.7272727272727,-27.239388600713,11
10,15.1,0.8,14.2,0.358472057142084,110.221366364529,94.0298507462687,-47.7797762607654,67
8,13.6,0,9.7,0.333587081167435,47.5333551020131,78.494623655914,-46.9763706799211,93
1,5.2,12.9,10.1,0.185797039199842,20.1822254440647,48.2758620689655,-85.4013614249675,174
6,18,0,3.5,0.277400095651748,22.2495942522514,72.4137931034483,-54.0504483348341,29
8,13.9,0,6.2,0.32566007464047,31.9441766571868,74.7368421052632,-46.9763706799211,95
2,8.2,0,7.4,0.360457186764937,165.417034886577,79.0697674418605,-51.1656386401526,172
8,17.7,6.5,14.9,0.358161646246735,224.266111940432,87.0967741935484,-46.8967456690051,31
9,9,2.1,11.4,0.361796249232487,140.093099527689,84.297520661157,-55.8828452015841,242
8,15.2,8.9,20,0.29401034184972,213.398698997893,80.5555555555556,-65.0782524344115,36
1,18.9,2.2,13.7,0.45745431957424,70.258975836087,100,-6.14035087719297,7
5,17.9,4.4,9,0.350231206516714,155.119130687383,92,-46.8967456690051,25
8,19.1,6.5,20,0.441859793603027,331.454202742151,95.4545454545455,-28.1452866238318,22
1,16,10.9,5.1,0.350190509493289,62.9155527301925,50,-18.2808589773385,14
5,20,5.9,20,0.480925460387476,213.575308547446,100,-8.51528384279476,13
10,9.5,0,18.9,0.338142255485737,45.4206898048098,80.2547770700637,-59.6719533391902,314
8,4.3,1.6,16.6,0.279609078871767,-28.086631585799,88.7566137566138,-82.8234160259033,756
4,19.1,6.6,6.4,0.444445022637513,180.056457836478,92.3076923076923,-14.818144870637,13
5,15.6,6.6,14.6,0.384073046129141,351.419902696996,88.2352941176471,-46.8967456690051,34
5,20,12.2,9.1,0.370793555495354,164.537212643077,75,-29.5478836186962,12
4,20,11.2,14.2,0.353979676410958,69.5279505181346,77.7777777777778,-30.0673404496577,9
2,20,0,13.3,0.432013167876644,71.6113604551377,90,-10.5627551020408,10
9,20,17,12.8,0.343760509990914,177.513027694698,66.6666666666667,-36.4683461432425,18
9,16.4,3.9,16.7,0.344186203164712,122.242575389134,87.5,-46.8967456690051,40
5,6.3,3.3,1.8,0.242420529930595,-40.1346408549348,44.0438871473354,-72.1403551455065,638
8,17.4,14.8,17.4,0.283864251180763,35.4775417359461,64,-47.8405687772357,25
7,19.3,2.2,12.5,0.49229066135794,215.769903104573,100,-6.66666666666666,22
2,20,8.1,2.8,0.402767775864224,78.0387197010807,70,-10.6968606609375,10
9,3.6,3.2,18.8,0.234456735883078,-66.604637290806,83.3976833976834,-92.8836515003674,518
4,17.4,4.9,5.8,0.332905050147131,122.838778377437,85.7142857142857,-46.8967456690051,21
1,8.2,3.8,10.1,0.254703138092248,-16.9494968972289,69.3069306930693,-65.4852422038198,101
5,8.4,1.8,20,0.438824452506789,527.874658495388,93.298969072165,-55.2611270055161,194
10,18.5,10.4,15.7,0.330054004885021,152.77413591225,79.1666666666667,-46.8967456690051,24
10,20,0.9,16.3,0.504048425230174,255.622026395037,100,-6.14035087719297,28
1,19.6,17.6,13.2,0.332591560975825,22.729536890288,66.6666666666667,-27.9157347927808,6
10,3.8,5.1,2.3,0.134153016252005,-99.5206013670462,34.1554959785523,-99.7221731565849,1865
3,1.7,0,20,0.181584807504918,-95.8388022006288,62.7580275229358,-98.4337497944574,3488
8,16.1,5.7,12.2,0.337312512424062,153.038834490644,79.4871794871795,-46.8967456690051,39
9,16.1,2.7,6.2,0.348506477651038,151.438151044241,85.1063829787234,-46.8967456690051,47
2,8.9,1.3,15,0.291467630258136,4.62033695695598,88.2882882882883,-64.8249105302707,111
9,10.5,1.8,12.7,0.347390687375783,69.5255771307351,86.5030674846626,-52.904748136254,163
9,20,0.9,17.1,0.500725074652423,239.807584280384,100,-6.14035087719296,27
10,19.2,1.9,13.6,0.511506816325585,303.227734943957,100,-6.66666666666667,29
7,18.7,2.4,4.8,0.471942398779737,200.802552683635,92.3076923076923,-9.38623224427312,26
10,12.9,1.5,13.8,0.377714215572784,175.173875507986,91.7525773195876,-46.8967456690051,97
3,19.3,5.3,13.3,0.465518529388796,140.294403424101,100,-8.51528384279478,10
6,8.8,0,4.6,0.367357283447575,92.2794664653546,74.0061162079511,-50.225967142747,327
5,12.4,3.2,20,0.304700612810951,-2.31984693234195,84.4827586206897,-53.2282727338604,58
8,18.8,8.2,2.6,0.411727787558622,212.132775031769,61.5384615384615,-14.7529672742509,26
7,16.1,14.3,14.5,0.295157970280841,72.0117930479965,64.2857142857143,-46.8967456690051,28
8,15.2,0,11.2,0.332995506193293,66.9423235169807,81.25,-46.9763706799211,64
1,19.5,8.7,5.6,0.388532038867734,45.41160700534,66.6666666666667,-10.6298330357143,6
2,15,5.6,19,0.3520841257494,170.997029603243,91.6666666666667,-46.8967456690051,24
5,16.5,0.5,2.2,0.271407270968933,-4.89340858694193,68.5714285714286,-53.3831524193527,35
4,10.8,6.6,0,0.235914843481026,22.4918547449862,23.8095238095238,-53.3242789629888,126
2,13,0,12.6,0.331008256017641,76.6072285685283,84.6153846153846,-46.9763706799211,39
3,20,14.6,12.4,0.362041817293975,114.317622090452,77.7777777777778,-30.0673404496577,9
10,15.7,2.7,16.3,0.350195308025594,122.140394024841,91.6666666666667,-47.9769930167516,48
4,20,4.5,8.8,0.469121387117757,131.383232598684,100,-6.77966101694915,10
